iter	Logloss
1406	0.0006624141287
1407	0.0006624141287
1408	0.0006624141287
1409	0.0006624141287
1410	0.0006624141287
1411	0.0006624141287
1412	0.0006624141287
1413	0.0006624141287
1414	0.0006624141287
1415	0.0006624141287
1416	0.0006624141287
1417	0.0006624141287
1418	0.0006624141287
1419	0.0006624141287
1420	0.0006624141287
1421	0.0006624141287
1422	0.0006624092942
1423	0.0006624092942
1424	0.0006624092942
1425	0.0006624092942
1426	0.0006624092942
1427	0.0006624092942
1428	0.0006624092942
1429	0.0006624092942
1430	0.0006624092942
1431	0.0006624092942
1432	0.0006624092942
1433	0.0006624092942
1434	0.0006624092942
1435	0.0006624092942
1436	0.0006624092942
1437	0.0006624092942
1438	0.0006624092942
1439	0.0006624092942
1440	0.0006624092942
1441	0.0006624092942
1442	0.0006624092942
1443	0.0006624092942
1444	0.0006624092942
1445	0.0006624089653
1446	0.0006624089653
1447	0.0006624089653
1448	0.0006624089653
1449	0.0006624089653
1450	0.0006624089653
1451	0.0006624089653
1452	0.0006624089653
1453	0.0006624089653
1454	0.0006624089653
1455	0.0006624089653
1456	0.0006624089653
1457	0.0006624089653
1458	0.0006624089653
1459	0.0006624089653
1460	0.0006624089653
1461	0.0006624089653
1462	0.0006624089653
1463	0.0006624089653
1464	0.0006624089653
1465	0.0006624089653
1466	0.0006624089653
1467	0.0006624089653
1468	0.0006624076292
1469	0.0006624076292
1470	0.0006624076292
1471	0.0006624076292
1472	0.0006624076292
1473	0.0006624076292
1474	0.0006624076292
1475	0.0006624076292
1476	0.0006624076292
1477	0.0006624076292
1478	0.0006624076292
1479	0.0006624076292
1480	0.0006624076292
1481	0.0006624076292
1482	0.0006624076292
1483	0.0006624076292
1484	0.0006624076292
1485	0.0006624076292
1486	0.0006624076292
1487	0.0006624076292
1488	0.0006624076292
1489	0.0006624076292
1490	0.0006624076292
1491	0.0006624076292
1492	0.0006624076292
1493	0.0006624076292
1494	0.0006624076292
1495	0.0006624020834
1496	0.0006624020834
1497	0.0006624020834
1498	0.0006624020834
1499	0.0006624020834
1500	0.0006624020834
1501	0.0006624020834
1502	0.0006624020834
1503	0.0006624020834
1504	0.0006624020834
1505	0.0006624020834
1506	0.0006624020834
1507	0.0006624020834
1508	0.0006624020834
1509	0.0006624020834
1510	0.0006624020834
1511	0.0006624020834
1512	0.0006624020834
1513	0.0006624020834
1514	0.0006624020834
1515	0.0006624020834
1516	0.0006624020834
1517	0.0006624020834
1518	0.0006624020834
1519	0.0006624020834
1520	0.0006624020834
1521	0.0006624020834
1522	0.0006624020834
1523	0.0006624020834
1524	0.0006624020834
1525	0.0006624020834
1526	0.0006624020834
1527	0.0006624020834
1528	0.0006624020834
1529	0.0006624020834
1530	0.0006624020834
1531	0.0006624020834
1532	0.0006624020834
1533	0.0006624020834
1534	0.0006624020834
1535	0.0006624020834
1536	0.0006624020834
1537	0.0006624020834
1538	0.0006624020834
1539	0.0006624020834
1540	0.0006624020834
1541	0.0006624020834
1542	0.0006624020834
1543	0.0006624020834
1544	0.0006624020834
1545	0.0006624020834
